0.00834826,0.0085213,0.00887739,0.00956696,0.01152739,0.01349957,0.01412739,0.01452174,0.01489043,0.0151113,0.01496435,0.01431304,0.01390261,0.01435391,0.01508783,0.01589,0.0166113,0.01701478,0.01711217,0.01711783,0.01708261,0.0168887,0.0167187,0.01669391,0.01669826,0.0163487,0.01574348,0.01554391,0.01568609,0.01563304,0.0154613,0.01540652,0.01536217,0.01504217,0.01476,0.01495261,0.01539478,0.01585609,0.0161413,0.01613652,0.01598348,0.01582739,0.0157987,0.01573957,0.01555913,0.01534913,0.01505,0.01472043,0.01443174,0.01421174,0.0140313,0.0135513,0.0129213,0.01260261,0.01264739,0.01285739,0.01296609,0.01286957,0.01264435,0.01244435,0.01225739,0.0119313,0.0117,0.01158087,0.0115687,0.01145609,0.01113,0.01082348,0.01054913,0.01046913,0.01061348,0.01077565,0.01080739,0.01074957,0.0106287,0.01043348,0.01005522,0.00970739,0.00968913,0.01017565,0.01097696,0.0120187,0.01327435,0.01417609,0.01442826,0.01472565,0.01569435,0.01775609,0.02048565,0.02355348,0.02682348,0.02939478,0.03122087,0.0320613,0.03053696,0.02788043,0.02651391,0.02798565,0.03167087,0.03446435,0.01899913
0.01477684,0.01522632,0.01603158,0.01731789,0.02113474,0.02513316,0.02659158,0.02762263,0.02861895,0.02940053,0.02952,0.02855211,0.02801211,0.02930316,0.03120211,0.03323053,0.03515895,0.03638684,0.03689053,0.03726474,0.03758368,0.03751368,0.03748526,0.03786526,0.03827421,0.03778158,0.03662368,0.03640421,0.03701632,0.03717,0.03701684,0.03708474,0.03706737,0.03623526,0.03536105,0.03564368,0.03648789,0.03743421,0.03801,0.03798684,0.03767,0.03737263,0.03735684,0.03730842,0.03705842,0.03687105,0.03664474,0.03640263,0.03626632,0.03614105,0.03600842,0.03512632,0.03378947,0.03324316,0.03354316,0.03415684,0.03454947,0.03445789,0.03405105,0.03372579,0.03344579,0.03278684,0.03234421,0.03212474,0.03217526,0.03199895,0.03137632,0.03074474,0.03014158,0.03003684,0.03057632,0.03116158,0.03134526,0.03123842,0.03095368,0.03040526,0.02931947,0.02810158,0.02738632,0.02745316,0.02797474,0.02875263,0.02963895,0.02959474,0.02822789,0.02687474,0.02654211,0.02780526,0.03020526,0.03305526,0.03601105,0.03818105,0.03957474,0.03993158,0.03744,0.03384211,0.03198947,0.03360105,0.03782842,0.04099737,0.03778368
0.05283952,0.0551281,0.0586419,0.06457286,0.07957143,0.09504333,0.10136714,0.10618048,0.11109762,0.11480381,0.11615857,0.11313762,0.11184857,0.11781619,0.12621952,0.13512905,0.14357857,0.14964381,0.15260048,0.15495429,0.15691571,0.15745714,0.15811238,0.16036238,0.16269,0.16132143,0.15711238,0.15705905,0.16028762,0.16144286,0.16095524,0.16143429,0.16169762,0.15842429,0.1547681,0.15603143,0.15961286,0.16349,0.1658381,0.16586714,0.16475524,0.16364095,0.1638781,0.16397476,0.16319524,0.16248952,0.16177571,0.16088476,0.16053238,0.16055381,0.16083095,0.15760286,0.15202,0.14972667,0.15154571,0.15481524,0.15721571,0.15743952,0.15622095,0.15549857,0.15460952,0.15180095,0.14995524,0.1494719,0.15049381,0.15057048,0.14817857,0.14533905,0.1429481,0.14302381,0.14649,0.1498319,0.15117095,0.15115952,0.15021857,0.1473981,0.14143857,0.13445952,0.13042143,0.13025857,0.13209333,0.13459571,0.13705381,0.13453571,0.12594905,0.11704571,0.11252571,0.11526429,0.12292619,0.13237952,0.14178714,0.14806524,0.15150952,0.15105857,0.13990381,0.1248681,0.11683429,0.12214476,0.13784571,0.15027048,0.0628019
0.09261,0.09609,0.102,0.1134,0.1408,0.1689,0.1808,0.1903,0.2003,0.2091,0.2125,0.2077,0.2061,0.2177,0.2341,0.2518,0.2687,0.2805,0.2873,0.2927,0.2973,0.2994,0.3017,0.3071,0.3125,0.3108,0.3035,0.3035,0.3103,0.3134,0.314,0.3162,0.3165,0.3102,0.3036,0.3062,0.3142,0.3228,0.3282,0.329,0.3268,0.3249,0.3258,0.3271,0.3266,0.3264,0.3265,0.327,0.3278,0.3287,0.3288,0.3226,0.3127,0.3092,0.3127,0.3189,0.3231,0.3232,0.3207,0.3188,0.3168,0.3121,0.3091,0.3076,0.3085,0.3082,0.304,0.2995,0.2945,0.294,0.2996,0.3058,0.3087,0.3084,0.3062,0.3011,0.2909,0.2792,0.2714,0.2696,0.2718,0.2748,0.2775,0.2717,0.2558,0.2387,0.2289,0.2312,0.2432,0.2566,0.2687,0.2769,0.2802,0.2791,0.2615,0.2362,0.2243,0.2325,0.2536,0.2751,0.2858
